run_date,retailer_id,branch_id,timeframe_start,timeframe_end,timeframe_type,num_day,num_day_sell,top_channel,net_revenue_top_channel,percentage_net_revenue_top_channel,num_invoice_sell,total_revenue,total_return_revenue,net_revenue,total_cost,gross_profit,num_invoice_sell_per_day,revenue_per_day,total_return_revenue_per_day,net_revenue_per_day,total_cost_per_day,gross_profit_per_day,num_types,actual_sold,avg_net_rev_per_product,avg_profit_per_product,new_product_net_revenue,pd_group_quan_name,pd_group_quan_by_quan,pd_group_re_quantity_by_quan,pd_group_net_rev_by_quan,pd_group_profit_by_quan,pd_group_net_rev_name,pd_group_quantity_by_net_rev,pd_group_re_quantity_by_net_rev,pd_group_net_revenue_by_net_rev,pd_group_profit_by_net_rev,pd_group_profit_name,pd_group_quantity_by_profit,pd_group_re_quantity_by_profit,pd_group_net_rev_by_profit,pd_group_profit_by_profit,pd_group_quan_name_lst,pd_group_quan_by_quan_lst,pd_group_re_quantity_by_quan_lst,pd_group_net_rev_by_quan_lst,pd_group_profit_by_quan_lst,pd_group_rev_name_lst,pd_group_quan_by_rev_lst,pd_group_re_quantity_by_rev_lst,pd_group_net_rev_by_rev_lst,pd_group_profit_by_rev_lst,pd_group_profit_name_lst,pd_group_quan_by_profit_lst,pd_group_re_quantity_by_profit_lst,pd_group_net_rev_by_profit_lst,pd_group_profit_by_profit_lst,pd_product_quan_name,pd_product_quan_by_quan,pd_product_re_quantity_by_quan,pd_product_net_rev_by_quan,pd_product_profit_by_quan,pd_product_net_rev_name,pd_product_quantity_by_net_rev,pd_product_re_quantity_by_net_rev,pd_product_net_revenue_by_net_rev,pd_product_profit_by_net_rev,pd_product_profit_name,pd_product_quantity_by_profit,pd_product_re_quantity_by_profit,pd_product_net_rev_by_profit,pd_product_profit_by_profit,pd_product_quan_name_lst,pd_product_quan_by_quan_lst,pd_product_re_quantity_by_quan_lst,pd_product_net_rev_by_quan_lst,pd_product_profit_by_quan_lst,pd_product_rev_name_lst,pd_product_quan_by_rev_lst,pd_product_re_quantity_by_rev_lst,pd_product_net_rev_by_rev_lst,pd_product_profit_by_rev_lst,pd_product_profit_name_lst,pd_product_quan_by_profit_lst,pd_product_re_quantity_by_profit_lst,pd_product_net_rev_by_profit_lst,pd_product_profit_by_profit_lst,avg_order_value,total_customer,repurchase_rate,group_customer_type,num_customer_type,customer_type_ratio,revenue_customer_type,revenue_customer_type_ratio,sale_channels,num_customer_new_array,num_customer_old_array,num_customer_unknown_array,grouping_customer_top10_revenue,revenue_group_customer,revenue_per_invoice_group_customer,grouping_customer_top10_num_return,num_return_group_customer,return_value_group_customer,return_rate_group_customer,grouping_customer_top10_net_revenue,net_revenue_group_customer,net_revenue_per_invoice_group_customer,grouping_customer_top10_profit,profit_group_customer,profit_per_invoice_group_customer,profit_margin_group_customer,grouping_customer_top10_num_invoice,num_invoice_group_customer,grouping_customer_rfm,num_customer_rfm,customer_ratio_rfm,revenue_rfm,return_value_rfm,profit_rfm,customer_gender,num_customer_gender,customer_ratio_gender,group_customer_age,num_customer_age,customer_ratio_age
2025-04-21,541173,32600,2025-03-22,2025-04-21,30 ngày gần nhất,30,30,261856,7182525832.0,84.7541,54481,8645951052.0,171399560.0,8474551492.0,6524850662.062367,1949700829.9376216,1816.0333333333333,288198368.4,5713318.666667,282485049.733333,217495022.0687456,64990027.664587386,494,68179.0,124298,28596,0,"[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[45042.0,14537.0,9169.0,851.0,37.0]","[791.0,396.0,263.0,7.0,0.0]","[6269050648,1115991539,1057522404,27810901,4176000]","[1459920263,242704489,237100174,5799900,4176000]","[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[45042.0,14537.0,9169.0,851.0,37.0]","[791.0,396.0,263.0,7.0,0.0]","[6269050648,1115991539,1057522404,27810901,4176000]","[1459920263,242704489,237100174,5799900,4176000]","[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[45042.0,14537.0,9169.0,851.0,37.0]","[791.0,396.0,263.0,7.0,0.0]","[6269050648,1115991539,1057522404,27810901,4176000]","[1459920263,242704489,237100174,5799900,4176000]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[37.0,851.0,9169.0,14537.0,45042.0]","[0.0,7.0,263.0,396.0,791.0]","[4176000,27810901,1057522404,1115991539,6269050648]","[4176000,5799900,237100174,242704489,1459920263]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[37.0,851.0,9169.0,14537.0,45042.0]","[0.0,7.0,263.0,396.0,791.0]","[4176000,27810901,1057522404,1115991539,6269050648]","[4176000,5799900,237100174,242704489,1459920263]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[37.0,851.0,9169.0,14537.0,45042.0]","[0.0,7.0,263.0,396.0,791.0]","[4176000,27810901,1057522404,1115991539,6269050648]","[4176000,5799900,237100174,242704489,1459920263]","[""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Derma forte ADCANCED"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""Bông tẩy trang LIKADO 222 miếng"",""Megaduo Gel - Bản Thường 15g"",""Derma forte (bản thường)"",""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""ĐỎ PRO ANTI AGING - Sữa rửa mặt HADA LABO 80G"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml""]","[6009.0,2629.0,2568.0,2501.0,2211.0,2092.0,2006.0,2000.0,1901.0,1900.0]","[150.0,87.0,78.0,83.0,28.0,65.0,52.0,14.0,58.0,45.0]","[404673678,286426217,207362743,201328047,68431651,256180649,202424941,316691715,153355328,284288010]","[68542847,69664792,43861872,54213196,23636490,43832128,44573004,87353714,37246327,73003509]","[""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Derma forte ADCANCED"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""Megaduo Gel - Bản Thường 15g"",""Megaduo - BẢN PLUS 15g"",""Sữa rửa mặt Farmona Dermacos"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""Nhũ tương mượt da toàn thân Ziaja"",""Derma forte (bản thường)""]","[404673678,316691715,286426217,284288010,256180649,216349469,214806037,207362743,207119205,202424941]","[150.0,14.0,87.0,45.0,65.0,39.0,6.0,78.0,4.0,52.0]","[404673678,316691715,286426217,284288010,256180649,216349469,214806037,207362743,207119205,202424941]","[68542847,87353714,69664792,73003509,43832128,44877468,13982836,43861872,12773204,44573004]","[""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""Derma forte ADCANCED"",""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""Megaduo - BẢN PLUS 15g"",""Derma forte (bản thường)"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""Megaduo Gel - Bản Thường 15g"",""ĐỎ PRO ANTI AGING - Sữa rửa mặt HADA LABO 80G""]","[2000.0,1900.0,2629.0,6009.0,2501.0,1570.0,2006.0,2568.0,2092.0,1901.0]","[14.0,45.0,87.0,150.0,83.0,39.0,52.0,78.0,65.0,58.0]","[316691715,284288010,286426217,404673678,201328047,216349469,202424941,207362743,256180649,153355328]","[87353714,73003509,69664792,68542847,54213196,44877468,44573004,43861872,43832128,37246327]","[""NẮP TRẮNG - Kem Dưỡng Skin1004 Madagascar Soothing Centella Cream 75ml"",""Serum URIAGE URIAGE BARIÉDERM-CICA DAILY SERUM 30ml"",""Nước tẩy trang dịu nhẹ TOPICREM HYDRA+ GENTLE MICELLAR WATER 200ml"",""Dầu Gội Khô Batiste Dry Shampoo - ROSE- Hương Hoa Hồng 200ml"",""Sữa rửa mặt giúp diệt khuẩn & cân bằng pH Benzac pH Control Antibacterial Wash 150ml"",""Sữa tắm cho da nhạy cảm Eucerin pH5 1000ml"",""QUÀ TẶNG - Lotion chống nắng Sunplay dưỡng thể trắng mịn 15g"",""Mặt nạ dưỡng da NATURE REPUBLIC REAL NATURE ROSE MASK SHEET 23m"",""Quà Tặng - Kem chống nắng Farmona sun Oil Free 50ml DATE 4/2025"",""Kem chống nắng BABE Super Fluid Mattifying sunscreen SPF 50 50ml""]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[305000,0,13000,139000,300000,441000,36000,19000,441335,437000]","[83999,-1,12999,70999,114793,116999,34999,7599,440334,118499]",,,,,,,,,,,158695.78403187,52317.0,,"[0,1,2]","[20895,31412,10]","[39.94,60.04,0.02]","[3950899372.00000000,4693418680.00000000,1633000.00000000]","[45.70,54.28,0.02]","[""Dr Thêm Official Store"",""Dr Thêm"",""Mila Cosmetics Store"",""Kênh trực tiếp""]","[26319,4129,965,15]","[19731,387,768,34]","[6,2,1,1]","[""undefined""]",[8645951052],[158696],"[""undefined""]",[1457.0],[171399560],[2.09],"[""undefined""]",[8474551492],[155550],"[""undefined""]",[1949700829],[35786],[434.66],"[""undefined""]",[54481],"[1,2,3,4,5]","[29145,48962,108224,163885,259572]","[4.78,8.03,17.75,26.88,42.57]","[26102306653,19606354576,29003016029,31742443644,27331466632]","[479573204,521630077,665646856,690993059,586379586]","[5652915643,4209279568,6309222546,7149865589,5936608180]","[0,1,2]","[52271,2,34]","[99.93,0.0,0.07]",[0],[52307],[100.0]
2025-04-21,541173,32600,2025-04-01,2025-04-21,tháng này,20,20,261856,4898699592.0,84.9332,36909,5885815322.0,118106360.0,5767708962.0,4460957254.042219,1306751707.957782,1845.45,294290766.1,5905318.0,288385448.1,223047862.70211092,65337585.3978891,472,45970.0,125466,28426,0,"[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[30080.0,9921.0,6375.0,522.0,34.0]","[507.0,270.0,180.0,5.0,0.0]","[4252668014,757221358,736302759,17340831,4176000]","[972790259,162281423,163681192,3822830,4176000]","[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[30080.0,9921.0,6375.0,522.0,34.0]","[507.0,270.0,180.0,5.0,0.0]","[4252668014,757221358,736302759,17340831,4176000]","[972790259,162281423,163681192,3822830,4176000]","[""Dược Mỹ Phẩm"",""Thuốc"",""Mỹ Phẩm"",""VẬT TƯ"",""Skincare""]","[30080.0,6375.0,9921.0,34.0,522.0]","[507.0,180.0,270.0,0.0,5.0]","[4252668014,736302759,757221358,4176000,17340831]","[972790259,163681192,162281423,4176000,3822830]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[34.0,522.0,6375.0,9921.0,30080.0]","[0.0,5.0,180.0,270.0,507.0]","[4176000,17340831,736302759,757221358,4252668014]","[4176000,3822830,163681192,162281423,972790259]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[34.0,522.0,6375.0,9921.0,30080.0]","[0.0,5.0,180.0,270.0,507.0]","[4176000,17340831,736302759,757221358,4252668014]","[4176000,3822830,163681192,162281423,972790259]","[""Skincare"",""VẬT TƯ"",""Mỹ Phẩm"",""Thuốc"",""Dược Mỹ Phẩm""]","[522.0,34.0,9921.0,6375.0,30080.0]","[5.0,0.0,270.0,180.0,507.0]","[17340831,4176000,757221358,736302759,4252668014]","[3822830,4176000,162281423,163681192,972790259]","[""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Derma forte ADCANCED"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Megaduo Gel - Bản Thường 15g"",""Bông tẩy trang LIKADO 222 miếng"",""Derma forte (bản thường)"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""ĐỎ PRO ANTI AGING - Sữa rửa mặt HADA LABO 80G""]","[4264.0,1782.0,1727.0,1684.0,1516.0,1505.0,1438.0,1389.0,1265.0,1240.0]","[105.0,61.0,51.0,59.0,8.0,38.0,16.0,35.0,32.0,39.0]","[287276104,193510629,139700437,135420322,239405723,184204405,45118284,141063438,189239930,100019907]","[48674273,46757516,29649248,34628651,67427722,30521484,15938843,31681901,48801229,24356906]","[""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Derma forte ADCANCED"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""Megaduo Gel - Bản Thường 15g"",""Sữa rửa mặt Farmona Dermacos"",""Megaduo - BẢN PLUS 15g"",""Nhũ tương mượt da toàn thân Ziaja"",""Derma forte (bản thường)"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G""]","[287276104,239405723,193510629,189239930,184204405,160100277,152899938,151809545,141063438,139700437]","[105.0,8.0,61.0,32.0,38.0,4.0,30.0,4.0,35.0,51.0]","[287276104,239405723,193510629,189239930,184204405,160100277,152899938,151809545,141063438,139700437]","[48674273,67427722,46757516,48801229,30521484,8214676,31379937,7971544,31681901,29649248]","[""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Derma forte ADCANCED"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""Derma forte (bản thường)"",""Megaduo - BẢN PLUS 15g"",""Megaduo Gel - Bản Thường 15g"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""Nước tẩy trang JMSOLUTION DERMA CARE CENTELLA CLEANSING WATER Clear 500ml""]","[1516.0,1265.0,4264.0,1782.0,1684.0,1389.0,1115.0,1505.0,1727.0,1044.0]","[8.0,32.0,105.0,61.0,59.0,35.0,30.0,38.0,51.0,8.0]","[239405723,189239930,287276104,193510629,135420322,141063438,152899938,184204405,139700437,131612592]","[67427722,48801229,48674273,46757516,34628651,31681901,31379937,30521484,29649248,29048591]","[""Son Dưỡng Môi Uriage STICK LÈVRES HYDRATANT 4g"",""Dầu Gội Khô Batiste Dry Shampoo - ORlGINAL- Hương Cổ Điển Nguyên Bản 200ml"",""Sữa tắm bé hoa cúc CETAPHIL BABY W&SHAMPOO CALENDULA 230ML"",""Gel Chấm Mụn Laboratorios Babé Spot Control Gel 8ml"",""Serum DA MẶT siêu cấp ẩm & giảm nếp nhăn Revitalift Pure Hyaluronic Acid 1.5% 30ml"",""Mặt nạ dưỡng da NATURE REPUBLIC REAL NATURE ROSE MASK SHEET 23m"",""Kem dưỡng ẩm PORE BIODERMA"",""Nước tẩy trang dịu nhẹ TOPICREM HYDRA+ GENTLE MICELLAR WATER 200ml"",""Sữa rửa mặt dạng gel Garnier 2% [BHA, Vitamin C] cho da dầu mụn 120ml"",""Tinh chất dưỡng ẩm Klairs Rich Moist Soothing Serum""]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0]","[184000,141000,181000,245270,407000,19000,433000,13000,0,325000]","[44999,72999,35799,66269,75999,7599,102999,12999,-1,88213]",,,,,,,,,,,159467.25716144,35805.0,,"[0,1,2]","[14829,20966,10]","[41.42,58.56,0.03]","[2755739692.00000000,3128442630.00000000,1633000.00000000]","[46.82,53.15,0.03]","[""Dr Thêm Official Store"",""Dr Thêm"",""Mila Cosmetics Store"",""Kênh trực tiếp""]","[17526,2739,701,12]","[13947,292,575,28]","[6,2,1,1]","[""undefined""]",[5885815322],[159468],"[""undefined""]",[962.0],[118106360],[2.05],"[""undefined""]",[5767708962],[156268],"[""undefined""]",[1306751707],[35404],[441.38],"[""undefined""]",[36909],"[1,2,3,4,5]","[29145,48962,108224,163885,259572]","[4.78,8.03,17.75,26.88,42.57]","[26102306653,19606354576,29003016029,31742443644,27331466632]","[479573204,521630077,665646856,690993059,586379586]","[5652915643,4209279568,6309222546,7149865589,5936608180]","[0,2]","[35765,30]","[99.92,0.08]",[0],[35795],[100.0]
2025-04-21,541173,32600,2025-04-14,2025-04-21,7 ngày gần nhất,7,7,261856,1809928836.0,86.213,13487,2137364236.0,37996200.0,2099368036.0,1628429574.015549,470938461.9844504,1926.7142857142856,305337748.0,5428028.571429,299909719.428571,232632796.28793555,67276923.14063576,412,16883.0,124348,27894,0,"[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[11234.0,3753.0,2028.0,188.0,6.0]","[159.0,93.0,72.0,2.0,0.0]","[1573180091,286713149,232926543,6328253,220000]","[355696744,61775155,51751307,1495252,220000]","[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[11234.0,3753.0,2028.0,188.0,6.0]","[159.0,93.0,72.0,2.0,0.0]",,"[355696744,61775155,51751307,1495252,220000]","[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare"",""VẬT TƯ""]","[11234.0,3753.0,2028.0,188.0,6.0]","[159.0,93.0,72.0,2.0,0.0]","[1573180091,286713149,232926543,6328253,220000]","[355696744,61775155,51751307,1495252,220000]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[6.0,188.0,2028.0,3753.0,11234.0]","[0.0,2.0,72.0,93.0,159.0]","[220000,6328253,232926543,286713149,1573180091]","[220000,1495252,51751307,61775155,355696744]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[6.0,188.0,2028.0,3753.0,11234.0]","[0.0,2.0,72.0,93.0,159.0]","[220000,6328253,232926543,286713149,1573180091]","[220000,1495252,51751307,61775155,355696744]","[""VẬT TƯ"",""Skincare"",""Thuốc"",""Mỹ Phẩm"",""Dược Mỹ Phẩm""]","[6.0,188.0,2028.0,3753.0,11234.0]","[0.0,2.0,72.0,93.0,159.0]","[220000,6328253,232926543,286713149,1573180091]","[220000,1495252,51751307,61775155,355696744]","[""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Derma forte ADCANCED"",""Bông tẩy trang LIKADO 222 miếng"",""Megaduo Gel - Bản Thường 15g"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""ĐỎ PRO ANTI AGING - Sữa rửa mặt HADA LABO 80G"",""Derma forte (bản thường)""]","[1600.0,707.0,658.0,564.0,560.0,549.0,501.0,484.0,459.0,432.0]","[41.0,23.0,14.0,4.0,25.0,3.0,14.0,6.0,12.0,11.0]","[107629572,56878414,53522202,88880201,60563967,17391840,61079720,73381691,37181940,43844340]","[18189741,14470413,11235229,25040200,14943446,6187919,10061599,18937490,9020939,9834275]","[""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""Sữa rửa mặt Farmona Dermacos"",""Megaduo Gel - Bản Thường 15g"",""Derma forte ADCANCED"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""55g - Kem chống nắng Sunplay Skin Aqua Clear White"",""Nhũ tương mượt da toàn thân Ziaja""]","[107629572,88880201,73381691,63546418,61079720,60563967,56878414,53522202,53027552,50416030]","[41.0,4.0,6.0,1.0,14.0,25.0,23.0,14.0,2.0,1.0]","[107629572,88880201,73381691,63546418,61079720,60563967,56878414,53522202,53027552,50416030]","[18189741,25040200,18937490,3568017,10061599,14943446,14470413,11235229,12323551,2836029]","[""Nước tẩy trang JMSolution Water Luminous SOS Ringer Cleansing Water Black 850ml"",""Drceutics Nước Tẩy Trang Ultra-mild OLIVE Cleansing Water 500ml"",""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Derma forte ADCANCED"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""55g - Kem chống nắng Sunplay Skin Aqua Clear White"",""XANH ANCE CARE DA MỤN - Sữa rửa mặt HADA LABO 80G"",""Nước tẩy trang JMSOLUTION DERMA CARE CENTELLA CLEANSING WATER Clear 500ml"",""Megaduo Gel - Bản Thường 15g"",""Derma forte (bản thường)""]","[564.0,484.0,1600.0,560.0,707.0,320.0,658.0,386.0,501.0,432.0]","[4.0,6.0,41.0,25.0,23.0,2.0,14.0,6.0,14.0,11.0]","[88880201,73381691,107629572,60563967,56878414,53027552,53522202,48292862,61079720,43844340]","[25040200,18937490,18189741,14943446,14470413,12323551,11235229,10672861,10061599,9834275]","[""Xịt Khoáng Cấp Ẩm, Làm Dịu Da, Giảm Kích Ứng Avene Thermal Spring Water 50ml"",""320979-70558-Mặt Nạ Tóc Cao Cấp Phục Hồi Hư Tổn 180G(Tsubaki PREMIUM EX REPAIR MASK 180G)"",""Dầu Gội Khô Batiste Dry Shampoo - CHERRY- Hương Anh Đào 200ml"",""Kem chống nắng Skin1004 Madagascar Centella Air-Fit Suncream Plus 20ml"",""Xịt Dưỡng Dịu Da Tăng Cường Hiệu Quả Bởi B5 Ziaja Med Kuracja Naczynkowa Tonik 200ml"",""Drceutics sTANDARD TONER 200ML"",""Xịt khoáng Eeucerin HYALURON 150ml"",""Serum dưỡng trắng Hada Labo Perfect White Tranexamic Acid Serum 30ml"",""CHAI HỒNG - Sữa rửa mặt cho da nhạy cảm Bioderma Sensibio Gel Moussant 200ml"",""DrCeutics Serum Vitamin C 16% Và Tranexamic Acid 3%""]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2000,201000,141000,0,396000,200000,246105,325815,401000,308000]","[-2001,30990,72999,0,44799,52599,55104,81374,91599,80199]",,,,,,,,,,,158475.88314673,13239.0,,"[0,1]","[5607,7632]","[42.35,57.65]","[1025969640.00000000,1111394596.00000000]","[48.00,52.00]","[""Dr Thêm Official Store"",""Dr Thêm"",""Mila Cosmetics Store"",""Kênh trực tiếp""]","[6494,910,226,5]","[5295,112,202,3]","[0,0,0,0]","[""undefined""]",[2137364236],[158475],"[""undefined""]",[326.0],[37996200],[1.89],"[""undefined""]",[2099368036],[155658],"[""undefined""]",[470938461],[34917],[445.78],"[""undefined""]",[13487],"[1,2,3,4,5]","[29145,48962,108224,163885,259572]","[4.78,8.03,17.75,26.88,42.57]","[26102306653,19606354576,29003016029,31742443644,27331466632]","[479573204,521630077,665646856,690993059,586379586]","[5652915643,4209279568,6309222546,7149865589,5936608180]","[0,2]","[13232,7]","[99.95,0.05]",[0],[13239],[100.0]
