retailer_id,branch_id,timeframe_start,timeframe_end,num_product_type,stock_unit,stock_value,out_stock_now,out_stock_7,out_stock_30,total_no_sales,stock_value_no_sales,total_slow_sales,stock_value_slow_sales,stock_group_name_quan,stock_group_quan_by_quan,stock_group_value_by_quan,stock_group_name_val,stock_group_quan_by_val,stock_group_value_by_val,stock_product_name_quan,stock_product_quan_by_quan,stock_product_value_by_quan,stock_product_name_val,stock_product_quan_by_val,stock_product_value_by_val,run_date
541173,32600,2025-05-04,2025-05-05,219,40921.0,4278925893,0,18,124,0,0.0,94,2668044824.0,"[""Dược Mỹ Phẩm"",""Mỹ Phẩm"",""Thuốc"",""Skincare""]","[30475,5174,3982,1290]","[3547520901,325561352,380169640,25674000]","[""Dược Mỹ Phẩm"",""Thuốc"",""Mỹ Phẩm"",""Skincare""]","[30475,3982,5174,1290]","[3547520901,380169640,325561352,25674000]","[""FOAMING 236ml - Da Dầu - Sữa rửa mặt Cerave Foaming Cleanser 236mlml (236ml)"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""TRẮNG ADVANCED NOURISH - Sữa rửa mặt HADA LABO dưỡng ẩm 80G"",""Giấy thấm dầu (Acnes Oil Remover Paper) 100 tờ"",""Megaduo Gel - Bản Thường 15g"",""Megaduo - BẢN PLUS 15g"",""Dầu Gội Chống Gàu Selsun 250ml"",""Xà phòng tắm ngăn ngừa mụn Acnes Washing Bar 75g"",""Derma forte ADCANCED (15g)"",""Sữa rửa mặt cho da nhạy cảm Eucerin pH5 (400ml)""]","[2390,1765,1270,1034,997,995,971,971,945,903]","[552090000,109430000,72859900,1034000,104445720,111440000,135940000,971000,80582040,167055000]","[""FOAMING 236ml - Da Dầu - Sữa rửa mặt Cerave Foaming Cleanser 236mlml (236ml)"",""Nhũ tương mượt da toàn thân Ziaja (400ml)"",""Sữa rửa mặt Farmona Dermacos (150ml)"",""Sữa rửa mặt cho da nhạy cảm Eucerin pH5 (400ml)"",""Dầu Gội Chống Gàu Selsun 250ml"",""Kem giảm nhờn ngừa mụn Farmona Dermacos (50ml)"",""Megaduo - BẢN PLUS 15g"",""FOAMING 473ml - DA DẦU - Sữa rửa mặt Cerave Foaming Cleanser 473ml (473ml)"",""XANH TRẮNG DA PERFECT WHITE - Sữa rửa mặt HADA LABO Tranexemic Acid Cleanser 80G"",""Megaduo Gel - Bản Thường 15g""]","[2390,679,765,903,971,419,995,356,1765,997]","[552090000,248514000,228276000,167055000,135940000,116649600,111440000,110004000,109430000,104445720]",2025-05-05
