retailer_id,branch_id,timeframe_start,timeframe_end,num_product_type,stock_unit,stock_value,out_stock_now,out_stock_7,out_stock_30,total_no_sales,stock_value_no_sales,total_slow_sales,stock_value_slow_sales,stock_group_name_quan,stock_group_quan_by_quan,stock_group_value_by_quan,stock_group_name_val,stock_group_quan_by_val,stock_group_value_by_val,stock_product_name_quan,stock_product_quan_by_quan,stock_product_value_by_quan,stock_product_name_val,stock_product_quan_by_val,stock_product_value_by_val,run_date
500603355,296815,2025-05-04,2025-05-05,3,477.0,0,0,0,3,0,0.0,0,0.0,"[""New Zealand""]",[477],[0],,,,"[""Aptamil Profutura Cesarbiotik 1, 800g (0-12M) (hộp)"",""Aptamil Profutura Cesarbiotik 2, 800g (12-24M) (hộp)"",""Aptamil Profutura Cesarbiotik 1 380g (0-12M) (hộp)""]","[216,195,66]","[0,0,0]",,,,2025-05-05
500603355,296819,2025-05-04,2025-05-05,3,299.0,0,0,1,2,0,0.0,1,0.0,"[""New Zealand"",""GIFT""]","[278,21]","[0,0]",,,,"[""Aptamil Profutura Cesarbiotik 2, 800g (12-24M) (hộp)"",""Aptamil Profutura Cesarbiotik 1, 800g (0-12M) (hộp)"",""Xe chòi chân (Cái)""]","[218,60,21]","[0,0,0]",,,,2025-05-05
500603355,310132,2025-05-04,2025-05-05,2,860.0,0,0,0,0,0,0.0,2,0.0,"[""New Zealand""]",[860],[0],,,,"[""Aptamil Profutura Cesarbiotik 1 380g (0-12M) (hộp)"",""Aptamil Profutura Cesarbiotik 2, 800g (12-24M) (hộp)""]","[459,401]","[0,0]",,,,2025-05-05
