run_date,retailer_id,branch_id,timeframe_start,timeframe_end,net_revenue,margin,total_cost,other_income_total,net_profit,cost_per_day,cost_per_revenue,cost_group_name,cost_group_value,cost_group_percent,timeframe_type
2025-05-05,500603355,1000271588,2025-04-01,2025-04-29,1209184451.4,1209184451.4,0.0,0.0,1209184451.4,1.0,0.0,,,,Tháng này
2025-05-05,500603355,320846,2025-04-01,2025-04-29,189502960.0,189502960.0,0.0,0.0,189502960.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271641,2025-04-01,2025-04-29,280577187.0,280577187.0,0.0,0.0,280577187.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,304106,2025-04-01,2025-04-29,28288219.0,28288219.0,0.0,0.0,28288219.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,316614,2025-04-01,2025-04-29,282795076.0,282795076.0,0.0,0.0,282795076.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271593,2025-04-01,2025-04-29,550029322.0,550029322.0,0.0,0.0,550029322.0,1.0,0.0,"[""delivery_partner_fee"",""payment_voucher"",""OtherCosts"",""payment_point"",""employee_salary"",""damage_product""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,310192,2025-04-01,2025-04-29,461989771.0,461989771.0,0.0,0.0,461989771.0,1.0,0.0,"[""employee_salary"",""payment_point"",""damage_product"",""OtherCosts"",""delivery_partner_fee"",""payment_voucher""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,1000271695,2025-04-01,2025-04-29,263902809.0,263902809.0,0.0,0.0,263902809.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,296794,2025-04-01,2025-04-29,729907851.0,729907851.0,0.0,0.0,729907851.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,320852,2025-04-01,2025-04-29,706223724.0,706223724.0,0.0,0.0,706223724.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271591,2025-04-01,2025-04-29,196156437.0,196156437.0,0.0,0.0,196156437.0,1.0,0.0,"[""payment_voucher"",""damage_product"",""employee_salary"",""delivery_partner_fee"",""payment_point"",""OtherCosts""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,310114,2025-04-01,2025-04-29,411934047.0,411934047.0,0.0,0.0,411934047.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271582,2025-04-01,2025-04-29,366707904.0,366707904.0,0.0,0.0,366707904.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271601,2025-04-01,2025-04-29,2554925546.96,1825072056.2896829,0.0,0.0,1825072056.2896829,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271586,2025-04-01,2025-04-29,1478301050.0,1478301050.0,0.0,0.0,1478301050.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271619,2025-04-01,2025-04-29,6188091.0,6188091.0,0.0,0.0,6188091.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,296919,2025-04-01,2025-04-29,894716178.0,894716178.0,0.0,0.0,894716178.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271585,2025-04-01,2025-04-29,319478916.0,319478916.0,0.0,0.0,319478916.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,310132,2025-04-01,2025-04-29,739804537.0,739804537.0,0.0,0.0,739804537.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271396,2025-04-01,2025-04-29,161759075.0,161759075.0,0.0,0.0,161759075.0,1.0,0.0,"[""employee_salary"",""payment_voucher"",""damage_product"",""delivery_partner_fee"",""payment_point"",""OtherCosts""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,1000271618,2025-04-01,2025-04-29,345217989.0,345217989.0,0.0,0.0,345217989.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271395,2025-04-01,2025-04-29,455348242.0,455348242.0,0.0,0.0,455348242.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271190,2025-04-01,2025-04-29,266562165.0,266562165.0,0.0,0.0,266562165.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271189,2025-04-01,2025-04-29,829842348.0,829842348.0,0.0,0.0,829842348.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271671,2025-04-01,2025-04-29,306407498.0,306407498.0,0.0,0.0,306407498.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271584,2025-04-01,2025-04-29,879677855.0,879677855.0,0.0,0.0,879677855.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,328949,2025-04-01,2025-04-29,197687022.0,197687022.0,0.0,0.0,197687022.0,1.0,0.0,"[""payment_point"",""employee_salary"",""OtherCosts"",""delivery_partner_fee"",""payment_voucher"",""damage_product""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,296809,2025-04-01,2025-04-29,1900806736.0,1900806736.0,0.0,0.0,1900806736.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,317609,2025-04-01,2025-04-29,340965179.0,340965179.0,0.0,0.0,340965179.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271167,2025-04-01,2025-04-29,280181879.0,280181879.0,0.0,0.0,280181879.0,1.0,0.0,"[""delivery_partner_fee"",""payment_voucher"",""employee_salary"",""payment_point"",""damage_product"",""OtherCosts""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,294602,2025-04-01,2025-04-29,11606842252.0,11606842252.0,0.0,0.0,11606842252.0,1.0,0.0,"[""OtherCosts"",""delivery_partner_fee"",""payment_point"",""payment_voucher"",""employee_salary"",""damage_product""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,1000271595,2025-04-01,2025-04-29,593644020.0,593644020.0,0.0,0.0,593644020.0,1.0,0.0,"[""payment_voucher"",""payment_point"",""delivery_partner_fee"",""employee_salary"",""OtherCosts"",""damage_product""]","[0,0,0,0,0,0]",[],Tháng này
2025-05-05,500603355,1000271589,2025-04-01,2025-04-29,16246780.0,16246780.0,0.0,0.0,16246780.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,296814,2025-04-01,2025-04-29,578777801.0,578777801.0,0.0,0.0,578777801.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271689,2025-04-01,2025-04-29,507901559.0,507901559.0,0.0,0.0,507901559.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,296790,2025-04-01,2025-04-29,6872649676.0,6872649676.0,0.0,0.0,6872649676.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271581,2025-04-01,2025-04-29,11060795821.0,8275317301.369758,0.0,0.0,8275317301.369758,1.0,0.0,,,,Tháng này
2025-05-05,500603355,320853,2025-04-01,2025-04-29,67356495.0,67356495.0,0.0,0.0,67356495.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,310188,2025-04-01,2025-04-29,66276602.0,66276602.0,0.0,0.0,66276602.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,1000271594,2025-04-01,2025-04-29,164703995.0,164703995.0,0.0,0.0,164703995.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,296820,2025-04-01,2025-04-29,205821370.0,205821370.0,0.0,0.0,205821370.0,1.0,0.0,,,,Tháng này
2025-05-05,500603355,326600,2025-01-01,2025-04-29,2515808640.0,2515808640.0,0.0,0.0,2515808640.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271538,2025-01-01,2025-04-29,12019243817.0,12019243817.0,0.0,0.0,12019243817.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296817,2025-01-01,2025-04-29,669270667.0,669270667.0,0.0,0.0,669270667.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271648,2025-01-01,2025-04-29,235137411.0,235137411.0,0.0,0.0,235137411.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296819,2025-01-01,2025-04-29,3945093902.0,3945093902.0,0.0,0.0,3945093902.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271587,2025-01-01,2025-04-29,3547950116.0,3547950116.0,0.0,0.0,3547950116.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296815,2025-01-01,2025-04-29,2404901953.0,2404901953.0,0.0,0.0,2404901953.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271588,2025-01-01,2025-04-29,2710485762.4,2710485762.4,0.0,0.0,2710485762.4,1.0,0.0,,,,Năm này
2025-05-05,500603355,320846,2025-01-01,2025-04-29,687616816.0,687616816.0,0.0,0.0,687616816.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271641,2025-01-01,2025-04-29,465097636.0,465097636.0,0.0,0.0,465097636.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,304106,2025-01-01,2025-04-29,166416326.0,166416326.0,0.0,0.0,166416326.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,316614,2025-01-01,2025-04-29,1768505047.0,1768505047.0,0.0,0.0,1768505047.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271593,2025-01-01,2025-04-29,550029322.0,550029322.0,0.0,0.0,550029322.0,1.0,0.0,"[""payment_voucher"",""OtherCosts"",""payment_point"",""employee_salary"",""damage_product"",""delivery_partner_fee""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,317610,2025-01-01,2025-04-29,198875907.0,198875907.0,0.0,0.0,198875907.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,310192,2025-01-01,2025-04-29,3166470371.0,3166470371.0,0.0,0.0,3166470371.0,1.0,0.0,"[""payment_point"",""damage_product"",""OtherCosts"",""payment_voucher"",""delivery_partner_fee"",""employee_salary""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,1000271695,2025-01-01,2025-04-29,263902809.0,263902809.0,0.0,0.0,263902809.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296794,2025-01-01,2025-04-29,2584756377.0,2584756377.0,0.0,0.0,2584756377.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271590,2025-01-01,2025-04-29,355718067.0,355718067.0,0.0,0.0,355718067.0,1.0,0.0,"[""payment_voucher"",""OtherCosts"",""delivery_partner_fee"",""payment_point"",""employee_salary"",""damage_product""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,1000271597,2025-01-01,2025-04-29,1211434164.0,1211434164.0,0.0,0.0,1211434164.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,320852,2025-01-01,2025-04-29,2353634261.0,2353634261.0,0.0,0.0,2353634261.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271592,2025-01-01,2025-04-29,325060320.0,325060320.0,0.0,0.0,325060320.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271591,2025-01-01,2025-04-29,986564640.0,986564640.0,0.0,0.0,986564640.0,1.0,0.0,"[""employee_salary"",""damage_product"",""payment_voucher"",""delivery_partner_fee"",""payment_point"",""OtherCosts""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,310114,2025-01-01,2025-04-29,2225683955.0,2225683955.0,0.0,0.0,2225683955.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271582,2025-01-01,2025-04-29,855567425.0,855567425.0,0.0,0.0,855567425.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271601,2025-01-01,2025-04-29,5897817554.96,2366511435.409458,0.0,0.0,2366511435.409458,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271586,2025-01-01,2025-04-29,2191891378.4,2191891378.4,0.0,0.0,2191891378.4,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271619,2025-01-01,2025-04-29,248165886.0,248165886.0,0.0,0.0,248165886.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296919,2025-01-01,2025-04-29,2873515487.0,2873515487.0,0.0,0.0,2873515487.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271585,2025-01-01,2025-04-29,628448494.0,628448494.0,0.0,0.0,628448494.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,310132,2025-01-01,2025-04-29,2206576971.0,2206576971.0,0.0,0.0,2206576971.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271396,2025-01-01,2025-04-29,458624712.0,458624712.0,0.0,0.0,458624712.0,1.0,0.0,"[""damage_product"",""payment_voucher"",""delivery_partner_fee"",""payment_point"",""OtherCosts"",""employee_salary""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,1000271618,2025-01-01,2025-04-29,621212283.0,621212283.0,0.0,0.0,621212283.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271190,2025-01-01,2025-04-29,790970702.0,790970702.0,0.0,0.0,790970702.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271395,2025-01-01,2025-04-29,1436845456.0,1436845456.0,0.0,0.0,1436845456.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271189,2025-01-01,2025-04-29,3862065045.0,3862065045.0,0.0,0.0,3862065045.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271671,2025-01-01,2025-04-29,787471549.0,787471549.0,0.0,0.0,787471549.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271584,2025-01-01,2025-04-29,1718703595.0,1718703595.0,0.0,0.0,1718703595.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,328949,2025-01-01,2025-04-29,786508051.0,786508051.0,0.0,0.0,786508051.0,1.0,0.0,"[""delivery_partner_fee"",""payment_point"",""employee_salary"",""payment_voucher"",""damage_product"",""OtherCosts""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,296809,2025-01-01,2025-04-29,6169329736.0,6169329736.0,0.0,0.0,6169329736.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,317609,2025-01-01,2025-04-29,1563412913.0,1563412913.0,0.0,0.0,1563412913.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271167,2025-01-01,2025-04-29,1559928368.0,1559928368.0,0.0,0.0,1559928368.0,1.0,0.0,"[""payment_point"",""payment_voucher"",""employee_salary"",""damage_product"",""OtherCosts"",""delivery_partner_fee""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,294602,2025-01-01,2025-04-29,43836856043.0,43836856043.0,0.0,0.0,43836856043.0,1.0,0.0,"[""delivery_partner_fee"",""payment_point"",""payment_voucher"",""employee_salary"",""damage_product"",""OtherCosts""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,1000271583,2025-01-01,2025-04-29,962089698.0,962089698.0,0.0,0.0,962089698.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271595,2025-01-01,2025-04-29,1587431505.0,1587431505.0,0.0,0.0,1587431505.0,1.0,0.0,"[""OtherCosts"",""payment_point"",""payment_voucher"",""delivery_partner_fee"",""employee_salary"",""damage_product""]","[0,0,0,0,0,0]",[],Năm này
2025-05-05,500603355,1000271596,2025-01-01,2025-04-29,784899900.0,784899900.0,0.0,0.0,784899900.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271589,2025-01-01,2025-04-29,58052518.0,58052518.0,0.0,0.0,58052518.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296814,2025-01-01,2025-04-29,1818936355.0,1818936355.0,0.0,0.0,1818936355.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271689,2025-01-01,2025-04-29,507901559.0,507901559.0,0.0,0.0,507901559.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296790,2025-01-01,2025-04-29,28541824620.7,28541824620.7,0.0,0.0,28541824620.7,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271581,2025-01-01,2025-04-29,33727289288.0,9038404085.92942,0.0,0.0,9038404085.92942,1.0,0.0,,,,Năm này
2025-05-05,500603355,320853,2025-01-01,2025-04-29,331021712.0,331021712.0,0.0,0.0,331021712.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,310188,2025-01-01,2025-04-29,815513878.0,815513878.0,0.0,0.0,815513878.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,1000271594,2025-01-01,2025-04-29,246730415.0,246730415.0,0.0,0.0,246730415.0,1.0,0.0,,,,Năm này
2025-05-05,500603355,296820,2025-01-01,2025-04-29,888616841.0,888616841.0,0.0,0.0,888616841.0,1.0,0.0,,,,Năm này
