retailer_id,branch_id,timeframe_start,timeframe_end,num_product_type,stock_unit,stock_value,out_stock_now,out_stock_7,out_stock_30,total_no_sales,stock_value_no_sales,total_slow_sales,stock_value_slow_sales,stock_group_name_quan,stock_group_quan_by_quan,stock_group_value_by_quan,stock_group_name_val,stock_group_quan_by_val,stock_group_value_by_val,stock_product_name_quan,stock_product_quan_by_quan,stock_product_value_by_quan,stock_product_name_val,stock_product_quan_by_val,stock_product_value_by_val,run_date
500577674,276709,2025-05-04,2025-05-05,63,20795.1,1579623239,0,9,23,7,280216800.0,32,985257679.89,"[""Gang thường - Gang Crom"",""Ống cao su"",""Hàng phụ tùng"",""Vật tư ngành nước"",""Sơn Trang Trí""]","[9329,5857,5290,116,90]","[628295863,644020235,186124694,8414140,20263307]","[""Ống cao su"",""Gang thường - Gang Crom"",""Hàng phụ tùng"",""Sơn Trang Trí"",""Vật tư ngành nước""]","[5857,9329,5290,90,116]","[644020235,628295863,186124694,20263307,8414140]","[""Sên crom 200 - 460 (Kg)"",""Bích hoa crom - 200-460 - 200 (kg)"",""Dây thép - 4ly+ (Kg)"",""Dây thép - 3ly+ (Kg)"",""Càng cua (Chiếc)"",""Zoăng - Mặt máy S1110 Minh (Chiếc)"",""Cao su Φ48 - CD - 16 (Mét)"",""Cao su Φ60 - CD - 16 (Mét)"",""Zoăng - bích hoa - 9 (Chiếc)"",""Cánh - Gang 9 (Chiếc)""]","[4808,2778,1864,1684,995,884,660,590,535,530]","[189916000,109711250,32560553,29275793,39800000,7391504,45870000,56050000,2685513,90895000]","[""Rồng đỏ TQ - Φ220 - 6M (Đường)"",""Sên crom 200 - 460 (Kg)"",""Bích hoa crom - 200-460 - 200 (kg)"",""Cánh - Gang 9 (Chiếc)"",""Rồng TH - đỏ - 100 - 6M (Đường)"",""Sên - Gang - Φ100 (Chiếc)"",""Cao su Φ60 - CD - 16 (Mét)"",""Bích hoa gang - 9 (Chiếc)"",""Cao su Φ48 - CD - 16 (Mét)"",""Càng cua (Chiếc)""]","[30,4808,2778,530,105,132,590,290,660,995]","[321222857,189916000,109711250,90895000,89250000,77616000,56050000,53287500,45870000,39800000]",2025-05-05
